match_id,player_slot,radiant_win,win,duration,game_mode,lobby_type,hero_id,start_time,kills,deaths,assists,gold_per_min,xp_per_min,last_hits,denies,hero_damage,tower_damage,hero_healing,level,net_worth,obs_placed,sen_placed,kda_ratio,cs_per_min,denies_per_min,average_rank,leaver_status,party_size,hero_variant
8324492548,131,1,0,1901,22,7,9,2025-06-07 06:17:53,4,8,13,319,398,59,0,14650,256,0,15,8021,0,0,2.125,1.8621778011572856,0.0,44,0,0,3
8324447609,3,1,1,3061,22,7,9,2025-06-07 05:20:38,13,14,30,490,1045,85,0,49172,3110,3722,28,21263,0,0,3.0714285714285716,1.6661221822933683,0.0,44,0,0,3
8322996405,3,0,0,2913,22,7,9,2025-06-06 02:38:44,6,12,32,338,480,109,0,23266,513,0,20,11359,16,39,3.1666666666666665,2.2451081359423277,0.0,44,0,5,3
8321710871,1,1,1,2899,22,7,9,2025-06-05 01:59:18,10,9,24,421,578,66,0,28136,1402,329,22,17590,0,0,3.7777777777777777,1.3659882718178682,0.0,44,0,0,3
8319266878,3,1,1,2161,22,7,25,2025-06-03 04:50:54,3,10,15,438,448,157,0,21596,5612,0,17,14536,0,0,1.8,4.359093012494216,0.0,42,0,0,2
8316379476,3,1,1,3865,22,7,44,2025-06-01 03:42:39,7,24,25,512,892,221,0,41886,4087,0,29,25397,0,0,1.3333333333333333,3.4307891332470892,0.0,43,0,0,3
8303731668,128,0,1,2142,22,7,44,2025-05-23 01:06:05,12,13,17,530,636,129,0,25343,5568,0,20,17767,0,0,2.230769230769231,3.61344537815126,0.0,45,0,0,3
8299054717,130,0,1,2479,22,7,9,2025-05-19 04:02:29,12,6,25,454,711,91,0,33594,1970,1167,23,17514,0,0,6.166666666666667,2.2025010084711574,0.0,41,0,0,3
8294760151,131,1,0,1824,22,7,22,2025-05-16 00:40:43,4,18,7,318,348,32,0,14550,156,0,13,7995,0,0,0.6111111111111112,1.0526315789473684,0.0,42,0,0,2
8282208523,131,1,0,1823,22,7,91,2025-05-06 01:13:09,0,10,2,192,190,19,0,2030,42,2652,9,4552,0,0,0.2,0.6253428414701042,0.0,41,0,0,1
8282189603,129,1,0,2234,22,7,91,2025-05-06 00:30:33,1,16,17,236,341,17,0,2466,279,4811,15,5348,0,0,1.125,0.4565801253357207,0.0,41,0,3,1
8282167461,1,0,0,2395,22,7,91,2025-05-05 23:38:39,3,15,22,279,399,31,0,8139,405,5569,17,8018,0,0,1.6666666666666667,0.7766179540709812,0.0,35,0,0,1
8274206468,131,1,0,2296,22,7,9,2025-04-30 03:11:19,3,14,13,302,464,80,1,14930,53,0,18,7687,0,0,1.1428571428571428,2.0905923344947737,0.02613240418118467,45,0,0,3
8274183490,1,1,1,2192,22,7,9,2025-04-30 02:27:49,3,2,16,321,401,53,0,10684,2587,0,16,10298,0,0,9.5,1.4507299270072993,0.0,53,0,0,3
8274156141,3,1,1,1715,22,7,5,2025-04-30 01:33:14,4,7,31,401,620,38,0,13096,1135,0,18,9368,0,0,5.0,1.3294460641399417,0.0,51,0,0,3
8267697493,3,0,0,2026,22,7,40,2025-04-25 00:56:53,2,15,7,300,288,88,0,20550,116,0,13,7485,0,0,0.6,2.606120434353406,0.0,51,0,0,1
8267671013,3,1,1,2384,22,7,9,2025-04-24 23:55:43,13,12,28,478,721,100,1,22620,3357,0,23,15680,0,0,3.4166666666666665,2.5167785234899327,0.025167785234899327,44,0,0,3
8263028327,132,1,0,3059,22,7,9,2025-04-21 01:57:55,2,27,14,282,326,67,0,17153,132,0,17,8726,3,15,0.5925925925925926,1.3141549525988885,0.0,44,0,5,3
8262995629,4,0,0,3541,22,7,9,2025-04-21 00:51:50,3,17,28,351,636,85,0,23046,47,0,25,14018,0,0,1.8235294117647058,1.4402711098559728,0.0,45,0,0,3
8261638277,130,1,0,3496,22,7,9,2025-04-20 02:45:16,19,13,24,603,924,298,0,66715,2610,0,28,28032,0,0,3.3076923076923075,5.11441647597254,0.0,42,0,0,3
8261605215,4,1,1,2763,22,7,9,2025-04-20 01:52:45,10,10,31,473,653,143,0,29978,2948,0,23,18470,0,0,4.1,3.1053203040173725,0.0,43,0,0,3
8254095790,130,1,0,1851,22,7,44,2025-04-14 01:26:00,3,18,6,256,417,53,0,12268,72,0,15,5424,0,0,0.5,1.7179902755267422,0.0,43,0,0,3
8254077231,2,0,0,2160,22,7,25,2025-04-14 00:44:51,2,15,13,291,294,84,0,18473,449,0,13,8308,0,0,1.0,2.3333333333333335,0.0,51,0,0,2
8249833935,129,0,1,2829,22,7,44,2025-04-11 00:52:32,22,8,16,712,1106,328,0,65484,6357,0,28,31613,0,0,4.75,6.956521739130435,0.0,43,0,0,3
8240979209,1,0,0,1901,22,7,44,2025-04-04 03:07:49,10,15,12,463,635,78,0,23973,0,0,19,11771,0,0,1.4666666666666666,2.4618621778011573,0.0,45,0,0,3
8240958545,129,1,0,1662,22,7,5,2025-04-04 02:31:53,1,19,6,241,305,42,0,10751,0,0,12,4135,0,0,0.3684210526315789,1.516245487364621,0.0,51,0,0,3
8239800432,2,0,0,4025,4,0,112,2025-04-03 04:10:37,5,21,17,365,483,165,0,45499,383,7194,24,15567,0,0,1.0476190476190477,2.459627329192547,0.0,45,0,0,4
8239771393,130,1,0,2492,4,0,6,2025-04-03 03:14:38,9,17,21,416,698,107,0,29713,2289,0,23,13982,0,0,1.7647058823529411,2.576243980738363,0.0,43,0,0,2
8236220827,3,0,0,2676,4,0,20,2025-03-31 04:06:21,6,23,20,349,551,88,0,27231,191,0,21,12655,0,0,1.1304347826086956,1.9730941704035874,0.0,51,0,0,1
8236200939,129,1,0,1625,4,0,33,2025-03-31 03:27:42,2,16,10,317,311,31,0,17573,172,0,12,8184,0,0,0.75,1.1446153846153846,0.0,34,0,0,1
8221243785,129,0,1,3279,22,7,20,2025-03-20 02:39:22,10,16,22,399,658,52,0,31007,0,0,25,16762,0,0,2.0,0.9515096065873743,0.0,51,0,0,1
8221122248,4,0,0,2816,22,7,9,2025-03-19 22:54:57,2,17,29,314,501,74,0,20970,391,0,20,11677,0,0,1.8235294117647058,1.5767045454545456,0.0,41,0,0,3
8210440635,1,0,0,2659,22,7,123,2025-03-12 01:24:48,8,14,17,380,606,100,0,27552,65,0,22,13779,0,0,1.7857142857142858,2.256487401278676,0.0,51,0,0,3
8210418039,130,0,1,2253,22,7,58,2025-03-12 00:41:03,9,10,19,384,589,19,0,25065,2451,2433,20,12373,0,0,2.8,0.5059920106524635,0.0,45,0,0,1
8210390152,1,0,0,2911,22,7,13,2025-03-11 23:43:03,3,22,18,297,439,70,1,25062,81,0,19,9242,0,0,0.9545454545454546,1.4428031604259706,0.020611473720371008,51,0,0,2
8210358703,1,1,1,2528,22,7,21,2025-03-11 22:42:13,15,6,26,468,629,70,0,35981,3140,0,22,17368,0,0,6.833333333333333,1.6613924050632911,0.0,52,0,0,5
8198300654,4,1,1,3450,22,7,40,2025-03-03 00:53:54,11,15,41,515,830,148,1,67533,2112,1411,27,22559,23,46,3.466666666666667,2.5739130434782607,0.017391304347826087,42,0,5,1
8198273457,1,0,0,2571,22,7,20,2025-03-03 00:00:45,2,11,17,258,364,21,0,12838,638,0,16,9606,0,0,1.7272727272727273,0.49008168028004667,0.0,42,0,0,1
8198216054,128,0,1,1787,22,7,5,2025-03-02 22:23:45,3,13,24,340,453,21,0,10306,375,0,15,8038,0,0,2.076923076923077,0.7050923335198657,0.0,53,0,0,3
8194927452,128,1,0,3624,22,7,9,2025-02-28 21:39:40,10,7,32,472,766,244,0,28156,204,975,27,21589,0,0,6.0,4.039735099337748,0.0,43,0,0,3
